taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
3913,9,63,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3914,10,60,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3915,11,61,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3916,12,58,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3917,13,59,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3918,14,56,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3919,15,57,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.63486,545.47916,550.64782,366.5895
3920,16,38,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57232,545.47916,550.58528,371.09
3921,17,39,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.64106,545.47916,550.65402,366.1493
3922,18,36,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3923,19,37,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3924,20,34,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57232,545.47916,550.58528,371.09
3925,21,35,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3926,22,32,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3927,23,33,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57356,545.47916,550.58652,370.9997
3928,24,46,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3929,25,47,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.64178,545.47916,550.65474,366.0982
3930,26,44,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3931,27,45,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3932,28,42,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.64106,545.47916,550.65402,366.1493
3933,29,43,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3934,30,40,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3935,31,41,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3936,32,22,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57232,545.47916,550.58528,371.09
3937,33,23,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3938,34,20,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57356,545.47916,550.58652,370.9997
3939,35,21,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3940,36,18,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57232,545.47916,550.58528,371.09
3941,37,19,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.64106,545.47916,550.65402,366.1493
3942,38,16,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3943,39,17,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3944,40,30,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3945,41,31,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3946,42,28,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3947,43,29,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3948,44,26,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3949,45,27,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3950,46,24,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.64154,545.47916,550.6545,366.1152
3951,47,25,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3952,48,6,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.63538,545.47916,550.64834,366.5525
3953,49,7,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3954,50,4,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3955,51,5,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.6331,545.47916,550.64606,366.7146
3956,52,2,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3957,53,3,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3958,54,0,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3959,55,1,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3960,56,14,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3961,57,15,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.6343,545.47916,550.64726,366.6293
3962,58,12,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.64154,545.47916,550.6545,366.1152
3963,59,13,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3964,60,10,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3965,61,11,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57232,545.47916,550.58528,371.09
3966,62,8,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3967,63,9,236299,URMA_WRITE,1,0ns,54,53.0,545.47816,550.57132,545.47916,550.58428,371.1629
3968,0,55,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,565.35708,550.64378,565.37004,128.4731
3969,1,54,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3970,2,53,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.8,550.64378,555.81296,366.5525
3971,3,52,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,565.41642,550.64378,565.42938,127.9571
3972,4,51,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.79824,550.64378,555.8112,366.6777
3973,5,50,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3974,6,49,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3975,7,48,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,564.81378,550.64378,565.35898,133.3986
3976,8,63,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73818,550.64478,555.75114,370.9997
3977,9,62,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.52578,550.64378,560.53874,191.2771
3978,10,61,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3979,11,60,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.46768,550.64378,560.48064,192.4083
3980,12,59,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73694,550.64378,555.7499,371.09
3981,13,58,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3982,14,57,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3983,15,56,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3984,16,39,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3985,17,38,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3986,18,37,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3987,19,36,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3988,20,35,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3989,21,34,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.79868,550.64378,555.81164,366.6464
3990,22,33,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3991,23,32,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3992,24,47,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.52578,550.64378,560.53874,191.2771
3993,25,46,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.61858,550.64378,560.63154,189.4978
3994,26,45,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3995,27,44,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3996,28,43,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,556.24028,550.64378,556.25324,337.7208
3997,29,42,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.46768,550.64378,560.48064,192.4083
3998,30,41,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
3999,31,40,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4000,32,23,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4001,33,22,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4002,34,21,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.79772,550.64378,555.81068,366.7146
4003,35,20,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4004,36,19,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4005,37,18,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73646,550.64306,555.74942,371.125
4006,38,17,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4007,39,16,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4008,40,31,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,558.43954,550.64378,558.51592,242.4587
4009,41,30,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4010,42,29,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4011,43,28,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4012,44,27,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.54592,550.64378,560.55888,190.8881
4013,45,26,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.80568,550.64378,555.81864,366.1493
4014,46,25,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.61936,550.64378,560.63232,189.483
4015,47,24,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.60402,550.64378,560.61698,189.7748
4016,48,7,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,565.35384,550.64378,565.3668,128.5014
4017,49,6,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4018,50,5,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4019,51,4,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.79896,550.64378,555.81192,366.6265
4020,52,3,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4021,53,2,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.79876,550.64378,555.81172,366.6407
4022,54,1,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.46768,550.64378,560.48064,192.4083
4023,55,0,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,560.52578,550.64378,560.53874,191.2771
4024,56,15,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73694,550.64378,555.7499,371.09
4025,57,14,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.80568,550.64378,555.81864,366.1493
4026,58,13,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4027,59,12,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4028,60,11,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4029,61,10,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4030,62,9,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73594,550.64378,555.7489,371.1629
4031,63,8,236299,URMA_WRITE,1,0ns,55,54.0,550.64278,555.73818,550.64378,555.75114,370.9997
4032,0,56,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4033,1,57,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4034,2,58,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4035,3,59,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4036,4,60,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.51058,565.41742,570.52354,371.09
4037,5,61,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.71544,565.41742,570.7284,356.7437
4038,6,62,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.54932,565.41742,570.56228,368.2893
4039,7,63,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.58034,565.41742,570.5933,366.0769
4040,8,48,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4041,9,49,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.51058,565.41742,570.52354,371.09
4042,10,50,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.51058,565.41742,570.52354,371.09
4043,11,51,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4044,12,52,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4045,13,53,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,575.24132,565.41742,575.25428,192.4083
4046,14,54,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4047,15,55,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,575.29942,565.41742,575.31238,191.2771
4048,16,40,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4049,17,41,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.57932,565.41742,570.59228,366.1493
4050,18,42,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,575.30142,565.41742,575.31438,191.2384
4051,19,43,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4052,20,44,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4053,21,45,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4054,22,46,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,575.24332,565.41742,575.25628,192.3691
4055,23,47,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4056,24,32,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,575.27404,565.41742,575.287,191.7696
4057,25,33,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,575.21594,565.41742,575.2289,192.9066
4058,26,34,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.57932,565.41742,570.59228,366.1493
4059,27,35,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4060,28,36,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4061,29,37,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4062,30,38,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4063,31,39,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.57234,565.41742,570.5853,366.6449
4064,32,24,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.57932,565.41742,570.59228,366.1493
4065,33,25,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,575.29942,565.41742,575.31238,191.2771
4066,34,26,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4067,35,27,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,575.24132,565.41742,575.25428,192.4083
4068,36,28,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4069,37,29,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4070,38,30,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4071,39,31,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.57234,565.41742,570.5853,366.6449
4072,40,16,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4073,41,17,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4074,42,18,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4075,43,19,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4076,44,20,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4077,45,21,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4078,46,22,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4079,47,23,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.51158,565.41742,570.52454,371.0172
4080,48,8,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4081,49,9,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4082,50,10,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.51058,565.41742,570.52354,371.09
4083,51,11,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4084,52,12,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4085,53,13,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4086,54,14,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4087,55,15,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.51058,565.41742,570.52354,371.09
4088,56,0,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,580.05902,565.41742,580.07198,129.1022
4089,57,1,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,580.11712,565.41742,580.13008,128.592
4090,58,2,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.50958,565.41742,570.52254,371.1629
4091,59,3,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.58156,565.41742,570.59452,365.9905
4092,60,4,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.51058,565.41742,570.52354,371.09
4093,61,5,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.71622,565.41742,570.72918,356.6912
4094,62,6,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,580.00092,565.41742,580.0544,129.6165
4095,63,7,236299,URMA_WRITE,1,0ns,56,55.0,565.41642,570.57932,565.41742,570.59228,366.1493
4096,0,57,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,589.94202,580.11812,589.95498,192.4083
4097,1,56,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,590.00012,580.11812,590.01308,191.2771
4098,2,59,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4099,3,58,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4100,4,61,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4101,5,60,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.28002,580.11812,585.29298,366.1493
4102,6,63,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,590.0937,580.11812,590.10666,189.483
4103,7,62,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,587.88974,580.11812,588.07374,243.2117
4104,8,49,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.27466,580.11812,585.28762,366.5298
4105,9,48,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.34646,580.11812,585.35942,361.4972
4106,10,51,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4107,11,50,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.27302,580.11812,585.28598,366.6464
4108,12,53,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4109,13,52,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4110,14,55,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4111,15,54,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4112,16,41,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4113,17,40,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4114,18,43,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.28002,580.11812,585.29298,366.1493
4115,19,42,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4116,20,45,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4117,21,44,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4118,22,47,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21252,580.11812,585.22548,370.9997
4119,23,46,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4120,24,33,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4121,25,32,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.24534,580.11812,585.2583,368.6254
4122,26,35,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4123,27,34,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21252,580.11812,585.22548,370.9997
4124,28,37,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4125,29,36,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4126,30,39,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4127,31,38,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4128,32,25,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,590.00012,580.11812,590.01308,191.2771
4129,33,24,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4130,34,27,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,589.94202,580.11812,589.95498,192.4083
4131,35,26,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4132,36,29,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,589.94202,580.11812,589.95498,192.4083
4133,37,28,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4134,38,31,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4135,39,30,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,590.00012,580.11812,590.01308,191.2771
4136,40,17,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.28074,580.11812,585.2937,366.0982
4137,41,16,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4138,42,19,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4139,43,18,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4140,44,21,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4141,45,20,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21252,580.11812,585.22548,370.9997
4142,46,23,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4143,47,22,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4144,48,9,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.34444,580.11812,585.3574,361.6369
4145,49,8,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.2751,580.11812,585.28806,366.4985
4146,50,11,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.27206,580.11812,585.28502,366.7146
4147,51,10,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4148,52,13,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4149,53,12,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21252,580.11812,585.22548,370.9997
4150,54,15,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4151,55,14,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.25632,580.11812,585.26928,367.8378
4152,56,1,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21252,580.11812,585.22548,370.9997
4153,57,0,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4154,58,3,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4155,59,2,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4156,60,5,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4157,61,4,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21128,580.11812,585.22424,371.09
4158,62,7,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,585.21028,580.11812,585.22324,371.1629
4159,63,6,236299,URMA_WRITE,1,0ns,57,56.0,580.11712,590.09168,580.11812,590.10464,189.5213
4160,0,58,236299,URMA_WRITE,1,0ns,58,57.0,590.0937,595.18686,590.0947,595.19982,371.1629
